"id","tank_id","obj_new","activity_type_id","actual_end_date","planned_start_date","activity_status_id"
1731,132,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 132, ""act_cost"": 121.968, ""createdAt"": ""2013-11-05T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""нивелировка и УЗТ"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2013-11-05 00:00:00.000,3
13789,1145,"{""sap_updated_at"": ""16.01.2023 00:00:00""}",13413,2022-12-13 00:00:00.000,2022-12-12 00:00:00.000,3
13790,1145,"{""sap_updated_at"": ""07.02.2023 00:00:00""}",13413,2023-01-13 00:00:00.000,2023-01-11 00:00:00.000,3
13791,1145,"{""sap_updated_at"": ""25.04.2023 00:00:00""}",13413,2023-04-12 00:00:00.000,2023-04-11 00:00:00.000,3
1738,132,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 132, ""act_cost"": 121.968, ""createdAt"": ""2019-10-23T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""нивелировка и УЗТ"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2019-10-23 00:00:00.000,3
1701,137,"{""id"": 1701, ""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 137, ""act_cost"": 42.75, ""createdAt"": ""2013-11-20T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""Заключение ЭПБ"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13430,,2013-11-20 00:00:00.000,3
1449,579,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 579, ""act_cost"": 24.0, ""createdAt"": ""2016-11-18T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""Техническое диагностирование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2016-11-18 00:00:00.000,3
13792,1145,"{""sap_updated_at"": ""26.05.2023 00:00:00""}",13413,2023-05-23 00:00:00.000,2023-05-11 00:00:00.000,3
1483,719,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 719, ""act_cost"": 25.0, ""createdAt"": ""2011-11-23T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2011-11-23 00:00:00.000,3
1369,698,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 698, ""act_cost"": 313.824, ""createdAt"": ""2019-08-26T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""Нивелировка и замер вертикальности"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2019-08-26 00:00:00.000,3
1548,741,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 741, ""act_cost"": 33.64, ""createdAt"": ""2019-12-17T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""обследование технического состояния резервуара"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2019-12-17 00:00:00.000,3
1551,741,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 741, ""act_cost"": 30.954, ""createdAt"": ""2017-08-15T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""annual"", ""description"": ""УЗТ стенки и кровли РВС"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13356,,2017-08-15 00:00:00.000,3
1666,136,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 136, ""act_cost"": 280.98, ""createdAt"": ""2016-06-15T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""Нивелировка, измерение отклонений образующих от вертикали, УЗТ"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2016-06-15 00:00:00.000,3
1383,699,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 699, ""act_cost"": 44.84, ""createdAt"": ""2023-07-28T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""Экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2023-07-28 00:00:00.000,3
2209,826,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 826, ""act_cost"": 593.0, ""createdAt"": ""2022-05-16T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""Целью технического диагностирования является определение технического состояния объекта технического диагнострирования и определение остаточного срока службы сооружения"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2022-05-16 00:00:00.000,3
1027,575,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 575, ""act_cost"": 22.0, ""createdAt"": ""2022-08-22T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2022-08-22 00:00:00.000,3
2969,897,"{""by_RBI"": false, ""status"": null, ""annualCost"": null, ""annualRisk"": null, ""description"": ""Нивелировка, УЗТ"", ""riskLevelPaper"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13357,,2013-11-05 00:00:00.000,3
1440,575,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 575, ""act_cost"": 25.0, ""createdAt"": ""2019-04-05T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2019-04-05 00:00:00.000,3
13518,1139,"{""sap_updated_at"": ""30.01.2025 00:00:00""}",13413,2025-01-22 00:00:00.000,2025-01-14 00:00:00.000,3
13519,1139,"{""sap_updated_at"": ""27.02.2025 00:00:00""}",13413,2025-02-16 00:00:00.000,2025-02-13 00:00:00.000,3
13520,1139,"{""sap_updated_at"": ""31.03.2025 00:00:00""}",13413,2025-03-19 00:00:00.000,2025-03-15 00:00:00.000,3
1455,537,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 537, ""act_cost"": 25.0, ""createdAt"": ""2014-09-19T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""Экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2014-09-19 00:00:00.000,3
2971,897,"{""by_RBI"": false, ""status"": null, ""annualCost"": null, ""annualRisk"": null, ""description"": ""Нивелировка, УЗТ"", ""riskLevelPaper"": null, ""riskTargetValue"": null, ""tankNewDataDate"": null}",13357,,2015-08-14 00:00:00.000,3
1493,722,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 722, ""act_cost"": 25.0, ""createdAt"": ""2016-12-05T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2016-12-05 00:00:00.000,3
1462,539,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 539, ""act_cost"": 25.0, ""createdAt"": ""2015-12-01T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""unscheduled"", ""description"": ""Экспертиза промышлеенной безопасности всвязи с оканчанием срока эксплуатации"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2015-12-01 00:00:00.000,3
1497,724,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 724, ""act_cost"": 25.0, ""createdAt"": ""2015-08-28T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2015-08-28 00:00:00.000,3
2227,836,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 836, ""act_cost"": 27.99, ""createdAt"": ""2018-06-01T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""Частичное техническое обследование"", ""activityType"": ""overview"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13379,,2018-06-01 00:00:00.000,3
1468,541,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 541, ""act_cost"": 25.0, ""createdAt"": ""2011-10-01T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""condition-based"", ""description"": ""экспертиза промышленной безопаности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2011-10-01 00:00:00.000,3
1402,704,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 704, ""act_cost"": 44.84, ""createdAt"": ""2023-07-03T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2023-07-03 00:00:00.000,3
651,402,"{""isPlan"": false, ""status"": null, ""tankId"": 402, ""act_cost"": 100000.0, ""createdAt"": ""2017-10-12T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""техническая экспертиза"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null}",13401,,2017-10-12 00:00:00.000,3
13793,1145,"{""sap_updated_at"": ""26.06.2023 00:00:00""}",13413,2023-06-22 00:00:00.000,2023-06-10 00:00:00.000,3
13522,1139,"{""sap_updated_at"": ""21.04.2025 06:15:58""}",13413,2025-05-14 00:00:00.000,2025-05-14 00:00:00.000,3
13523,1139,"{""sap_updated_at"": ""02.06.2025 05:16:35""}",13413,2025-06-26 00:00:00.000,2025-06-13 00:00:00.000,3
13524,1139,"{""sap_updated_at"": ""10.06.2025 18:21:51""}",13413,2025-07-10 00:00:00.000,2025-07-13 00:00:00.000,3
1000,547,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 547, ""act_cost"": 22.0, ""createdAt"": ""2022-04-22T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""частичное техническое обследование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13357,,2022-04-22 00:00:00.000,3
1488,718,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 718, ""act_cost"": 25.0, ""createdAt"": ""2014-03-28T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2014-03-28 00:00:00.000,3
13794,1145,"{""sap_updated_at"": ""25.07.2023 00:00:00""}",13413,2023-07-18 00:00:00.000,2023-07-10 00:00:00.000,3
2483,861,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 861, ""act_cost"": 154.0, ""createdAt"": ""2022-05-30T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2022-05-30 00:00:00.000,3
2512,866,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 866, ""act_cost"": 74.0, ""createdAt"": ""2018-05-16T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""ЭПБ"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2018-05-16 00:00:00.000,3
1491,720,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 720, ""act_cost"": 25.0, ""createdAt"": ""2020-12-18T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2020-12-18 00:00:00.000,3
2752,701,"{""by_RBI"": false, ""status"": null, ""act_cost"": 221211.57423, ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""first"", ""description"": ""монтаж"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13429,,1986-07-25 00:00:00.000,3
2753,702,"{""by_RBI"": false, ""status"": null, ""act_cost"": 221211.57423, ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""first"", ""description"": ""монтаж"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13429,,1989-12-26 00:00:00.000,3
13795,1145,"{""sap_updated_at"": ""27.12.2024 06:08:20""}",13357,2023-08-16 00:00:00.000,2023-08-16 00:00:00.000,3
13796,1145,"{""sap_updated_at"": ""29.08.2023 00:00:00""}",13401,2023-08-28 00:00:00.000,2023-08-28 00:00:00.000,3
13797,1145,"{""sap_updated_at"": ""31.08.2023 00:00:00""}",13413,2023-08-30 00:00:00.000,2023-08-09 00:00:00.000,3
13798,1145,"{""sap_updated_at"": ""29.09.2023 00:00:00""}",13413,2023-09-28 00:00:00.000,2023-09-08 00:00:00.000,3
13799,1145,"{""sap_updated_at"": ""26.10.2023 00:00:00""}",13413,2023-10-26 00:00:00.000,2023-10-08 00:00:00.000,3
13800,1145,"{""sap_updated_at"": ""28.11.2023 00:00:00""}",13413,2023-11-13 00:00:00.000,2023-11-07 00:00:00.000,3
13801,1145,"{""sap_updated_at"": ""22.12.2023 00:00:00""}",13413,2023-12-18 00:00:00.000,2023-12-07 00:00:00.000,3
13802,1145,"{""sap_updated_at"": ""30.01.2024 00:00:00""}",13413,2024-01-18 00:00:00.000,2024-01-06 00:00:00.000,3
2155,413,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 413, ""act_cost"": 975.32, ""createdAt"": ""2011-08-30T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""Полное техническое обследование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13424,,2011-08-30 00:00:00.000,3
2242,840,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 840, ""act_cost"": 3247.1, ""createdAt"": ""2021-08-20T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""полное техническое обследование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13424,,2021-08-20 00:00:00.000,3
1504,727,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 727, ""act_cost"": 25.0, ""createdAt"": ""2013-09-25T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2013-09-25 00:00:00.000,3
503,307,"{""id"": 503, ""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 307, ""act_cost"": 593, ""createdAt"": ""2017-07-25T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""полное техническое освидетельствование"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13424,,2017-07-25 00:00:00.000,3
1454,537,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 537, ""act_cost"": 24.0, ""createdAt"": ""2013-02-28T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""partial"", ""description"": ""Экспертиза промышленной безопасности"", ""activityType"": ""industrial safety expertise"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13401,,2013-02-28 00:00:00.000,3
2178,825,"{""by_RBI"": false, ""isPlan"": false, ""status"": null, ""tankId"": 825, ""act_cost"": 923.0, ""createdAt"": ""2022-05-14T00:00:00"", ""annualCost"": null, ""annualRisk"": null, ""act_subtype"": ""full"", ""description"": ""ПТО"", ""activityType"": ""diagnosis"", ""riskLevelPaper"": null, ""tankNewDataDate"": null}",13424,,2022-05-14 00:00:00.000,3
